,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2015,3.154237e-10,147380810000000.0
1,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2016,3.031171e-10,147380810000000.0
2,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2017,3.5710013e-10,147380810000000.0
3,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2018,3.3082848e-10,147380810000000.0
4,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2019,3.2533812e-10,147380810000000.0
5,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2020,3.2683675e-10,147380810000000.0
6,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2021,3.514499e-10,147380810000000.0
7,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2022,3.593961e-10,147380810000000.0
8,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2023,3.3183087e-10,147380810000000.0
9,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2024,3.4312975e-10,147380810000000.0
10,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2025,3.249968e-10,147380810000000.0
11,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2026,3.372254e-10,147380810000000.0
12,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2027,3.4457484e-10,147380810000000.0
13,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2028,3.677949e-10,147380810000000.0
14,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2029,3.4939643e-10,147380810000000.0
15,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2030,3.2179495e-10,147380810000000.0
16,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2031,3.5043357e-10,147380810000000.0
17,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2032,3.439354e-10,147380810000000.0
18,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2033,3.5527856e-10,147380810000000.0
19,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2034,3.5241168e-10,147380810000000.0
20,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2035,3.6422518e-10,147380810000000.0
21,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2036,3.57376e-10,147380810000000.0
22,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2037,3.5487877e-10,147380810000000.0
23,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2038,3.441171e-10,147380810000000.0
24,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2039,3.4530798e-10,147380810000000.0
25,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2040,3.579266e-10,147380810000000.0
26,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2041,3.5874068e-10,147380810000000.0
27,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2042,3.906798e-10,147380810000000.0
28,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2043,3.393674e-10,147380810000000.0
29,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2044,3.568473e-10,147380810000000.0
30,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2045,3.6960238e-10,147380810000000.0
31,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2046,3.666787e-10,147380810000000.0
32,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2047,3.837973e-10,147380810000000.0
33,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2048,3.5591566e-10,147380810000000.0
34,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2049,3.3889214e-10,147380810000000.0
35,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2050,3.598016e-10,147380810000000.0
36,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2051,3.777562e-10,147380810000000.0
37,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2052,4.0848172e-10,147380810000000.0
38,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2053,3.7436834e-10,147380810000000.0
39,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2054,3.687921e-10,147380810000000.0
40,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2055,3.2987668e-10,147380810000000.0
41,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg,2056,3.698758e-10,147380810000000.0
