,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1850,2.6016464e-10,147380810000000.0
1,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1851,2.7563676e-10,147380810000000.0
2,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1852,2.6636407e-10,147380810000000.0
3,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1853,2.9096556e-10,147380810000000.0
4,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1854,2.7098396e-10,147380810000000.0
5,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1855,2.5406957e-10,147380810000000.0
6,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1856,2.757162e-10,147380810000000.0
7,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1857,2.724451e-10,147380810000000.0
8,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1858,2.5770644e-10,147380810000000.0
9,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1859,2.5626182e-10,147380810000000.0
10,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1860,2.6807892e-10,147380810000000.0
11,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1861,2.8328104e-10,147380810000000.0
12,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1862,2.7498012e-10,147380810000000.0
13,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1863,2.539836e-10,147380810000000.0
14,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1864,2.4347552e-10,147380810000000.0
15,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1865,2.6342165e-10,147380810000000.0
16,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1866,2.6800728e-10,147380810000000.0
17,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1867,2.9982036e-10,147380810000000.0
18,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1868,2.6367955e-10,147380810000000.0
19,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1869,2.6549382e-10,147380810000000.0
20,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1870,2.7809294e-10,147380810000000.0
21,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1871,2.9277167e-10,147380810000000.0
22,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1872,2.5952435e-10,147380810000000.0
23,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1873,2.7188765e-10,147380810000000.0
24,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1874,2.7167854e-10,147380810000000.0
25,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1875,2.7102873e-10,147380810000000.0
26,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1876,2.6136512e-10,147380810000000.0
27,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1877,2.6799438e-10,147380810000000.0
28,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1878,2.9353278e-10,147380810000000.0
29,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1879,2.6002095e-10,147380810000000.0
30,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1880,2.863558e-10,147380810000000.0
31,npp,historical,kg m-2 s-1,mon,r6i1p1f1,EC-Earth3-Veg,1881,2.9511932e-10,147380810000000.0
