,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1850,8.0476516e-13,147511570000000.0
1,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1851,8.267258e-13,147511570000000.0
2,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1852,7.476233e-13,147511570000000.0
3,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1853,8.6686306e-13,147511570000000.0
4,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1854,8.018879e-13,147511570000000.0
5,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1855,6.9788473e-13,147511570000000.0
6,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1856,6.039159e-13,147511570000000.0
7,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1857,8.2285865e-13,147511570000000.0
8,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1858,1.0554671e-12,147511570000000.0
9,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1859,8.53108e-13,147511570000000.0
10,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1860,7.2492256e-13,147511570000000.0
11,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1861,7.5090894e-13,147511570000000.0
12,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1862,8.640606e-13,147511570000000.0
13,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1863,6.9788245e-13,147511570000000.0
14,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1864,8.796982e-13,147511570000000.0
15,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1865,8.320057e-13,147511570000000.0
16,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1866,7.0601397e-13,147511570000000.0
17,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1867,7.3853705e-13,147511570000000.0
18,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1868,8.2774526e-13,147511570000000.0
19,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1869,7.241508e-13,147511570000000.0
20,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1870,8.469107e-13,147511570000000.0
21,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1871,9.071839e-13,147511570000000.0
22,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1872,6.3915567e-13,147511570000000.0
23,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1873,7.555354e-13,147511570000000.0
24,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1874,6.193078e-13,147511570000000.0
25,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1875,7.951331e-13,147511570000000.0
26,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1876,9.402692e-13,147511570000000.0
27,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1877,8.5347327e-13,147511570000000.0
28,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1878,7.843722e-13,147511570000000.0
29,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1879,5.968196e-13,147511570000000.0
30,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1880,7.7449435e-13,147511570000000.0
31,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1881,9.155095e-13,147511570000000.0
32,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1882,6.616033e-13,147511570000000.0
33,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1883,7.51186e-13,147511570000000.0
34,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1884,8.5841967e-13,147511570000000.0
35,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1885,6.667338e-13,147511570000000.0
36,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1886,7.344551e-13,147511570000000.0
37,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1887,8.0920513e-13,147511570000000.0
38,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1888,8.0229004e-13,147511570000000.0
39,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1889,6.7675395e-13,147511570000000.0
40,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1890,7.22295e-13,147511570000000.0
41,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1891,9.510843e-13,147511570000000.0
42,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1892,6.2223723e-13,147511570000000.0
43,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1893,7.7049527e-13,147511570000000.0
44,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1894,7.6909047e-13,147511570000000.0
45,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1895,6.9490876e-13,147511570000000.0
46,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1896,7.1678617e-13,147511570000000.0
47,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1897,8.755513e-13,147511570000000.0
48,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1898,8.6630513e-13,147511570000000.0
49,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1899,5.9726865e-13,147511570000000.0
50,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1900,7.158929e-13,147511570000000.0
51,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1901,9.839334e-13,147511570000000.0
52,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1902,8.294889e-13,147511570000000.0
53,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1903,7.578284e-13,147511570000000.0
54,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1904,7.6059623e-13,147511570000000.0
55,npp,historical,kg m-2 s-1,mon,r13i1p1f1,NorCPM1,1905,7.0186885e-13,147511570000000.0
